#EntrezID	Name	Score
10256	CNKSR1	0.202259
9314	KLF4	0.202258
132228	LSMEM2	0.202256
8510	MMP23B	0.202252
26259	FBXW8	0.202251
55062	WIPI1	0.202243
11283	CYP4F8	0.202241
401097	C3orf80	0.202240
129642	MBOAT2	0.202238
23395	LARS2	0.202237
9891	NUAK1	0.202236
246721	POLR2J2	0.202234
9470	EIF4E2	0.202233
4255	MGMT	0.202229
130612	TMEM198	0.202228
7014	TERF2	0.202228
9238	TBRG4	0.202226
55229	PANK4	0.202218
85417	CCNB3	0.202218
1017	CDK2	0.202218
2547	XRCC6	0.202215
643749	TRAF3IP2-AS1	0.202206
6723	SRM	0.202206
84786	84786	0.202193
64092	SAMSN1	0.202188
55872	PBK	0.202186
79717	PPCS	0.202185
440348	NPIPB15	0.202184
84173	ELMOD3	0.202173
9777	TM9SF4	0.202173
5768	QSOX1	0.202169
8668	EIF3I	0.202166
2743	GLRB	0.202155
80177	MYCT1	0.202153
51258	MRPL51	0.202144
1993	ELAVL2	0.202139
344787	ZNF860	0.202135
6472	SHMT2	0.202135
55061	SUSD4	0.202127
84230	LRRC8C	0.202126
1138	CHRNA5	0.202124
9601	PDIA4	0.202120
10099	TSPAN3	0.202118
140711	TLDC2	0.202117
167359	NIM1K	0.202117
5232	PGK2	0.202117
9066	SYT7	0.202117
25888	ZNF473	0.202112
10090	UST	0.202109
27339	PRPF19	0.202107
3155	HMGCL	0.202106
11015	KDELR3	0.202103
6535	SLC6A8	0.202102
84306	PDCD2L	0.202099
79634	SCRN3	0.202099
221150	SKA3	0.202098
54853	WDR55	0.202096
9875	URB1	0.202091
51241	COX16	0.202089
5598	MAPK7	0.202087
10518	CIB2	0.202086
54821	ERCC6L	0.202081
2171	FABP5	0.202078
11117	EMILIN1	0.202076
9351	SLC9A3R2	0.202070
6000	RGS7	0.202067
22837	COBLL1	0.202065
292	SLC25A5	0.202053
81887	LAS1L	0.202052
10113	PREB	0.202048
286075	ZNF707	0.202047
146712	B3GNTL1	0.202042
65985	AACS	0.202041
200523	TEX37	0.202037
8663	EIF3C	0.202031
10769	PLK2	0.202022
11257	TP53TG1	0.202020
5437	POLR2H	0.202020
4723	NDUFV1	0.202017
9684	LRRC14	0.202016
144811	LACC1	0.202003
56255	TMX4	0.201999
6256	RXRA	0.201995
84865	CCDC142	0.201991
283352	TMEM132D-AS1	0.201989
83999	KREMEN1	0.201989
114902	C1QTNF5	0.201988
164045	HFM1	0.201985
112885	PHF21B	0.201984
23284	ADGRL3	0.201971
143678	C11orf94	0.201969
9136	RRP9	0.201966
164284	APCDD1L	0.201963
23309	SIN3B	0.201962
117159	DCD	0.201960
55621	TRMT1	0.201959
5715	PSMD9	0.201954
54862	CC2D1A	0.201947
150472	CBWD2	0.201941
64425	POLR1E	0.201940
18	ABAT	0.201933
95	ACY1	0.201930
23363	OBSL1	0.201928
55683	KANSL3	0.201924
402	ARL2	0.201924
6196	RPS6KA2	0.201924
1	A1BG	0.201920
54093	SETD4	0.201917
163259	DENND2C	0.201908
81030	ZBP1	0.201905
54555	DDX49	0.201899
2185	PTK2B	0.201886
285190	RGPD4	0.201885
5190	PEX6	0.201885
2971	GTF3A	0.201869
124274	GPR139	0.201867
132241	RPL32P3	0.201863
57085	AGTRAP	0.201862
1933	EEF1B2	0.201862
9377	COX5A	0.201857
8896	BUD31	0.201857
137964	GPAT4	0.201855
230	ALDOC	0.201853
4638	MYLK	0.201849
9580	SOX13	0.201848
199221	DZIP1L	0.201844
10615	SPAG5	0.201843
6341	SCO1	0.201840
154796	AMOT	0.201839
10788	IQGAP2	0.201833
51451	LCMT1	0.201824
79788	ZNF665	0.201823
23621	BACE1	0.201822
5566	PRKACA	0.201816
144195	SLC2A14	0.201814
857	CAV1	0.201811
56704	JPH1	0.201811
65980	BRD9	0.201810
9616	RNF7	0.201808
57479	PRR12	0.201805
148304	C1orf74	0.201795
114987	WDR31	0.201792
22921	MSRB2	0.201791
1019	CDK4	0.201785
6202	RPS8	0.201783
123803	NTAN1	0.201780
57492	ARID1B	0.201777
5526	PPP2R5B	0.201773
3911	LAMA5	0.201769
4712	NDUFB6	0.201768
7106	TSPAN4	0.201765
5797	PTPRM	0.201762
116154	PHACTR3	0.201760
51599	LSR	0.201756
9853	RUSC2	0.201754
55735	DNAJC11	0.201754
10467	ZNHIT1	0.201749
476	ATP1A1	0.201743
9967	THRAP3	0.201741
5966	REL	0.201739
100302739	PCNA-AS1	0.201737
535	ATP6V0A1	0.201735
730101	LOC730101	0.201734
84790	TUBA1C	0.201734
6385	SDC4	0.201725
3396	MRPL58	0.201712
8434	RECK	0.201706
10749	KIF1C	0.201704
65258	MPPE1	0.201703
25840	METTL7A	0.201701
63893	UBE2O	0.201697
8492	PRSS12	0.201696
4660	PPP1R12B	0.201691
59339	PLEKHA2	0.201687
90874	ZNF697	0.201685
25959	KANK2	0.201684
79763	ISOC2	0.201678
375607	NAT16	0.201674
11332	ACOT7	0.201674
4155	MBP	0.201668
7980	TFPI2	0.201666
5130	PCYT1A	0.201665
28956	LAMTOR2	0.201665
51647	FAM96B	0.201656
85865	GTPBP10	0.201653
55311	ZNF444	0.201650
79797	ZNF408	0.201645
124460	SNX20	0.201643
7813	EVI5	0.201640
3397	ID1	0.201638
55789	DEPDC1B	0.201636
56994	CHPT1	0.201619
23511	NUP188	0.201617
9700	ESPL1	0.201615
10469	TIMM44	0.201612
23133	PHF8	0.201610
114905	C1QTNF7	0.201609
65991	FUNDC2	0.201607
64951	MRPS24	0.201607
50865	HEBP1	0.201596
132001	TAMM41	0.201595
124222	PAQR4	0.201586
55601	DDX60	0.201585
140688	NOL4L	0.201584
131870	NUDT16	0.201583
64960	MRPS15	0.201579
7284	TUFM	0.201578
7064	THOP1	0.201578
9170	LPAR2	0.201577
6383	SDC2	0.201575
6645	SNTB2	0.201575
152992	TRMT44	0.201572
134285	TMEM171	0.201570
84650	EBPL	0.201568
51367	POP5	0.201567
6954	TCP11	0.201563
54102	CLIC6	0.201562
54939	COMMD4	0.201552
122258	SPACA7	0.201546
389812	LCN15	0.201546
26232	FBXO2	0.201546
3704	ITPA	0.201545
150468	CKAP2L	0.201544
29082	CHMP4A	0.201542
6626	SNRPA	0.201541
256714	MAP7D2	0.201540
55157	DARS2	0.201537
51421	AMOTL2	0.201536
79443	FYCO1	0.201527
1033	CDKN3	0.201525
200734	SPRED2	0.201524
6370	CCL25	0.201520
55790	CSGALNACT1	0.201514
680	BRS3	0.201503
132660	LIN54	0.201500
10794	ZNF460	0.201497
158747	MOSPD2	0.201497
206	AK4P1	0.201497
9167	COX7A2L	0.201486
340260	UNCX	0.201485
56975	FAM20C	0.201484
10095	ARPC1B	0.201483
80183	RUBCNL	0.201481
5063	PAK3	0.201479
8614	STC2	0.201477
22832	CEP162	0.201475
10641	NPRL2	0.201473
112869	SGF29	0.201469
10970	CKAP4	0.201469
7293	TNFRSF4	0.201466
80071	CCDC15	0.201464
116441	TM4SF18	0.201463
306	ANXA3	0.201461
3576	CXCL8	0.201459
7201	TRHR	0.201457
400569	MED11	0.201455
81790	RNF170	0.201455
22974	TPX2	0.201453
128826	MIR1-1HG	0.201450
64763	ZNF574	0.201447
55226	NAT10	0.201444
65220	NADK	0.201442
55071	C9orf40	0.201438
28972	SPCS1	0.201436
157506	RDH10	0.201428
2217	FCGRT	0.201426
10924	SMPDL3A	0.201423
55052	MRPL20	0.201414
192111	PGAM5	0.201412
81553	FAM49A	0.201408
54948	MRPL16	0.201406
3835	KIF22	0.201401
8303	SNN	0.201395
9275	BCL7B	0.201394
11033	ADAP1	0.201393
440757	LINC00851	0.201392
84446	BRSK1	0.201390
10994	ILVBL	0.201389
29098	RANGRF	0.201380
644058	644058	0.201380
51042	ZNF593	0.201378
3654	IRAK1	0.201378
5052	PRDX1	0.201372
1603	DAD1	0.201367
55626	AMBRA1	0.201357
317762	CCDC85C	0.201356
2040	STOM	0.201355
80862	ZNRD1ASP	0.201355
83461	CDCA3	0.201350
160851	DGKH	0.201347
26105	26105	0.201341
9956	HS3ST2	0.201341
1841	DTYMK	0.201330
353116	RILPL1	0.201328
100128822	LINC01003	0.201327
122616	CLBA1	0.201321
115704	EVI5L	0.201316
51693	TRAPPC2L	0.201312
389658	ALKAL1	0.201310
10265	IRX5	0.201310
84300	UQCC2	0.201305
8892	EIF2B2	0.201304
8642	DCHS1	0.201300
10898	CPSF4	0.201296
3633	INPP5B	0.201286
10960	LMAN2	0.201278
23170	TTLL12	0.201276
3653	IPW	0.201275
118672	PSTK	0.201275
84066	TEX35	0.201261
79622	SNRNP25	0.201257
51643	TMBIM4	0.201254
1306	COL15A1	0.201253
255809	C19orf38	0.201250
9645	MICAL2	0.201249
1650	DDOST	0.201248
10248	POP7	0.201237
51530	ZC3HC1	0.201237
51070	NOSIP	0.201225
653268	AGAP7P	0.201221
10420	TESK2	0.201216
2355	FOSL2	0.201215
283991	UBALD2	0.201211
3949	LDLR	0.201209
6895	TARBP2	0.201202
10542	LAMTOR5	0.201200
11010	GLIPR1	0.201194
9783	RIMS3	0.201189
9145	SYNGR1	0.201185
4700	NDUFA6	0.201179
54566	EPB41L4B	0.201173
55056	GABPB1-IT1	0.201169
7692	ZNF133	0.201169
387332	TBPL2	0.201167
54478	PIMREG	0.201165
6840	SVIL	0.201159
9203	ZMYM3	0.201152
348738	C2orf48	0.201148
408050	NOMO3	0.201148
51324	SPG21	0.201147
64146	PDF	0.201144
80223	RAB11FIP1	0.201144
152078	PQLC2L	0.201141
201254	CENPX	0.201135
81533	ITFG1	0.201131
27297	CRCP	0.201130
57805	CCAR2	0.201123
55779	CFAP44	0.201123
22826	DNAJC8	0.201114
221981	THSD7A	0.201112
113457	TUBA3D	0.201111
79639	TMEM53	0.201111
51013	EXOSC1	0.201106
219927	MRPL21	0.201100
22982	DIP2C	0.201099
128240	NAXE	0.201097
139411	PTCHD1	0.201096
9546	APBA3	0.201095
10626	TRIM16	0.201090
7381	UQCRB	0.201078
286343	LURAP1L	0.201076
8890	EIF2B4	0.201074
23479	ISCU	0.201073
597	BCL2A1	0.201069
9515	STXBP5L	0.201069
200895	DHFR2	0.201067
200150	PLD5	0.201062
9468	PCYT1B	0.201060
56892	TCIM	0.201057
6746	SSR2	0.201050
80199	FUZ	0.201047
51728	POLR3K	0.201046
6119	RPA3	0.201028
56342	PPAN	0.201021
100093630	SNHG8	0.201018
57111	RAB25	0.201014
79874	RABEP2	0.201011
5029	P2RY2	0.201004
23576	DDAH1	0.201001
5223	PGAM1	0.201001
58985	IL22RA1	0.200998
7167	TPI1	0.200992
518	ATP5MC3	0.200990
9093	DNAJA3	0.200972
1958	EGR1	0.200954
64499	TPSB2	0.200954
6778	STAT6	0.200952
5763	PTMS	0.200943
8260	NAA10	0.200942
401089	FOXL2NB	0.200933
5662	PSD	0.200929
56655	POLE4	0.200911
587	BCAT2	0.200898
9610	RIN1	0.200891
51016	EMC9	0.200885
6497	SKI	0.200876
83891	SNX25	0.200876
728395	TSPY4	0.200871
79800	CARF	0.200869
51564	HDAC7	0.200868
642741	RPL3P7	0.200866
303	ANXA2P1	0.200866
92856	IMP4	0.200863
80705	TSGA10	0.200857
9528	TMEM59	0.200855
5754	PTK7	0.200855
10204	NUTF2	0.200853
152579	SCFD2	0.200852
142689	ASB12	0.200851
51135	IRAK4	0.200846
10961	ERP29	0.200845
26517	TIMM13	0.200844
10899	JTB	0.200842
4171	MCM2	0.200841
55138	FAM90A1	0.200841
3569	IL6	0.200838
10152	ABI2	0.200837
9183	ZW10	0.200837
222171	PRR15	0.200833
7746	ZSCAN9	0.200815
10102	TSFM	0.200812
283871	PGP	0.200805
342900	LEUTX	0.200798
23329	TBC1D30	0.200786
22977	AKR7A3	0.200785
9179	AP4M1	0.200783
8772	FADD	0.200776
26276	VPS33B	0.200773
8992	ATP6V0E1	0.200771
81928	CABLES2	0.200767
54929	TMEM161A	0.200763
260429	PRSS33	0.200758
993	CDC25A	0.200758
23352	UBR4	0.200754
6999	TDO2	0.200752
10072	DPP3	0.200747
54535	CCHCR1	0.200746
51504	TRMT112	0.200732
79050	NOC4L	0.200728
51092	SIDT2	0.200726
7431	VIM	0.200724
3384	ICAM2	0.200720
151176	ERFE	0.200702
26589	MRPL46	0.200700
29989	OBP2B	0.200700
54480	CHPF2	0.200698
4282	MIF	0.200697
25945	NECTIN3	0.200694
6818	SULT1A3	0.200692
56906	THAP10	0.200685
23386	NUDCD3	0.200683
127700	OSCP1	0.200680
83987	CCDC8	0.200678
29993	PACSIN1	0.200677
814	CAMK4	0.200676
4795	NFKBIL1	0.200669
10667	FARS2	0.200668
54329	GPR85	0.200666
84996	URB1-AS1	0.200666
10612	TRIM3	0.200665
3978	LIG1	0.200664
6520	SLC3A2	0.200663
374928	ZNF773	0.200660
3726	JUNB	0.200660
84883	AIFM2	0.200659
3037	HAS2	0.200659
27097	TAF5L	0.200650
1185	CLCN6	0.200649
4739	NEDD9	0.200648
93144	RPS10P5	0.200648
65010	SLC26A6	0.200644
6533	SLC6A6	0.200641
29103	DNAJC15	0.200632
27434	POLM	0.200629
402778	IFITM10	0.200628
1509	CTSD	0.200628
114926	SMIM19	0.200620
79971	WLS	0.200619
9144	SYNGR2	0.200619
4193	MDM2	0.200618
8563	THOC5	0.200615
65979	PHACTR4	0.200615
54460	MRPS21	0.200610
57674	RNF213	0.200608
10458	BAIAP2	0.200605
2305	FOXM1	0.200600
55329	MNS1	0.200593
16	AARS	0.200581
6282	S100A11	0.200565
7727	ZNF174	0.200563
576	ADGRB2	0.200561
55177	RMDN3	0.200560
8568	RRP1	0.200559
8834	TMEM11	0.200557
3880	KRT19	0.200551
20	ABCA2	0.200550
5328	PLAU	0.200548
10465	PPIH	0.200548
81554	RCC1L	0.200545
5424	POLD1	0.200541
55565	ZNF821	0.200539
54847	SIDT1	0.200528
57619	SHROOM3	0.200526
10897	YIF1A	0.200519
65083	NOL6	0.200518
115	ADCY9	0.200509
84962	AJUBA	0.200506
55915	LANCL2	0.200506
57685	CACHD1	0.200502
51493	RTCB	0.200502
6154	RPL26	0.200495
1843	DUSP1	0.200495
7754	ZNF204P	0.200493
55143	CDCA8	0.200493
2014	EMP3	0.200492
302	ANXA2	0.200491
10549	PRDX4	0.200482
51588	PIAS4	0.200481
6671	SP4	0.200480
51654	CDK5RAP1	0.200477
79777	ACBD4	0.200472
10186	LHFPL6	0.200464
79744	ZNF419	0.200460
3094	HINT1	0.200455
785	CACNB4	0.200454
79080	CCDC86	0.200448
23550	PSD4	0.200443
84217	ZMYND12	0.200437
3954	LETM1	0.200434
57136	APMAP	0.200425
57461	ISY1	0.200419
26648	OR7E24	0.200417
30845	EHD3	0.200416
3466	IFNR	0.200416
10399	RACK1	0.200415
23613	ZMYND8	0.200415
9588	PRDX6	0.200414
10346	TRIM22	0.200413
203447	NRK	0.200407
8721	EDF1	0.200406
842	CASP9	0.200401
529	ATP6V1E1	0.200399
408	ARRB1	0.200397
26151	NAT9	0.200397
80020	FOXRED2	0.200393
4190	MDH1	0.200390
10098	TSPAN5	0.200389
25813	SAMM50	0.200387
112937	GLB1L3	0.200387
9727	RAB11FIP3	0.200386
93210	PGAP3	0.200384
8718	TNFRSF25	0.200378
114034	TOE1	0.200376
10244	RABEPK	0.200372
100272216	100272216	0.200366
55268	ECHDC2	0.200366
9287	TAAR2	0.200363
64979	MRPL36	0.200358
1116	CHI3L1	0.200355
351	APP	0.200353
57719	ANO8	0.200351
1787	TRDMT1	0.200350
307	ANXA4	0.200349
581	BAX	0.200348
25941	TPGS2	0.200345
5064	PALM	0.200343
6183	MRPS12	0.200340
56107	PCDHGA9	0.200332
2030	SLC29A1	0.200331
65095	KRI1	0.200331
168975	CNBD1	0.200326
138046	RALYL	0.200326
7001	PRDX2	0.200325
389541	LAMTOR4	0.200325
338707	B4GALNT4	0.200320
7745	ZKSCAN8	0.200311
9860	LRIG2	0.200308
5829	PXN	0.200307
65057	ACD	0.200303
2177	FANCD2	0.200299
7965	AIMP2	0.200298
203074	PRSS55	0.200298
23397	NCAPH	0.200296
199699	DAND5	0.200286
11128	POLR3A	0.200284
9296	ATP6V1F	0.200283
80097	MZT2B	0.200278
51154	MRTO4	0.200271
60528	ELAC2	0.200268
254863	TMEM256	0.200264
7867	MAPKAPK3	0.200262
100130624	RPL15P22	0.200259
54910	SEMA4C	0.200258
147719	LYPD4	0.200250
5307	PITX1	0.200248
9277	WDR46	0.200248
9937	DCLRE1A	0.200246
7084	TK2	0.200241
64167	ERAP2	0.200241
284131	ENDOV	0.200239
9394	HS6ST1	0.200235
5241	PGR	0.200233
10540	DCTN2	0.200232
4519	CYTB	0.200232
1537	CYC1	0.200231
10298	PAK4	0.200229
1263	PLK3	0.200225
6281	S100A10	0.200223
81575	APOLD1	0.200220
26519	TIMM10	0.200206
1839	HBEGF	0.200198
92002	CCNQ	0.200188
285359	PDCL3P4	0.200188
84693	MCEE	0.200186
353355	ZNF233	0.200186
8703	B4GALT3	0.200176
6573	SLC19A1	0.200175
154313	CFAP206	0.200157
378949	RBMY1D	0.200153
55876	GSDMB	0.200151
2876	GPX1	0.200150
93436	ARMC6	0.200149
29956	CERS2	0.200149
23432	GPR161	0.200148
59271	EVA1C	0.200143
1368	CPM	0.200135
359710	BPIFB3	0.200133
140686	WFDC3	0.200130
6993	DYNLT1	0.200122
9639	ARHGEF10	0.200117
6625	SNRNP70	0.200113
342666	LRRC37A11P	0.200112
254263	CNIH2	0.200110
51548	SIRT6	0.200109
5893	RAD52	0.200105
79746	ECHDC3	0.200103
643977	FLJ32255	0.200093
23586	DDX58	0.200093
7433	VIPR1	0.200087
4715	NDUFB9	0.200078
6284	S100A13	0.200075
51499	TRIAP1	0.200066
10229	COQ7	0.200061
8572	PDLIM4	0.200054
960	CD44	0.200050
837	CASP4	0.200044
619455	SPANXA2-OT1	0.200044
4709	NDUFB3	0.200044
120379	PIH1D2	0.200031
161582	DNAAF4	0.200031
9143	SYNGR3	0.200027
89866	SEC16B	0.200027
6396	SEC13	0.200027
5270	SERPINE2	0.200026
7365	UGT2B10	0.200025
1525	CXADR	0.200025
2701	GJA4	0.200023
3628	INPP1	0.200023
140710	SOGA1	0.200020
219844	HYLS1	0.200019
5045	FURIN	0.200013
10452	TOMM40	0.200013
85373	85373	0.200008
85012	TCEAL3	0.200008
728723	ZBED3-AS1	0.200005
93649	MYOCD	0.200004
4065	LY75	0.199998
23094	SIPA1L3	0.199998
28996	HIPK2	0.199996
4201	MEA1	0.199991
9349	RPL23	0.199989
646778	646778	0.199986
85315	PAQR8	0.199985
55304	SPTLC3	0.199984
9779	TBC1D5	0.199983
8751	ADAM15	0.199983
389722	389722	0.199982
6138	RPL15	0.199977
7474	WNT5A	0.199975
1181	CLCN2	0.199974
641339	ZNF674	0.199973
10653	SPINT2	0.199971
84466	MEGF10	0.199961
55657	ZNF692	0.199953
5187	PER1	0.199949
1939	EIF2D	0.199948
5799	PTPRN2	0.199944
740	MRPL49	0.199941
54741	LEPROT	0.199940
5914	RARA	0.199934
116362	RBP7	0.199928
64745	METTL17	0.199922
29087	THYN1	0.199921
135114	HINT3	0.199918
5054	SERPINE1	0.199911
656	BMP8B	0.199909
64374	SIL1	0.199907
10036	CHAF1A	0.199907
4055	LTBR	0.199905
811	CALR	0.199904
2150	F2RL1	0.199902
55644	OSGEP	0.199899
23357	ANGEL1	0.199895
11326	VSIG4	0.199895
50859	SPOCK3	0.199891
6382	SDC1	0.199881
57405	SPC25	0.199875
8611	PLPP1	0.199874
9181	ARHGEF2	0.199870
79703	C11orf80	0.199864
284680	SPATA46	0.199860
100131997	FAM27E3	0.199860
11007	CCDC85B	0.199860
26233	FBXL6	0.199857
205428	C3orf58	0.199856
25880	TMEM186	0.199854
10874	NMU	0.199852
7388	UQCRH	0.199852
729	C6	0.199847
653784	MZT2A	0.199846
56265	CPXM1	0.199845
79039	DDX54	0.199839
9764	KIAA0513	0.199838
257177	CFAP126	0.199835
286207	CFAP157	0.199835
2245	FGD1	0.199828
29997	NOP53	0.199824
219417	OR8U1	0.199824
5362	PLXNA2	0.199819
146802	SLC47A2	0.199802
8192	CLPP	0.199801
143098	MPP7	0.199801
84464	SLX4	0.199800
253738	EBF3	0.199797
54809	SAMD9	0.199797
399900	LOC399900	0.199792
23639	LRRC6	0.199791
4729	NDUFV2	0.199790
56944	OLFML3	0.199787
121504	HIST4H4	0.199787
10063	COX17	0.199778
201176	ARHGAP27	0.199777
10858	CYP46A1	0.199773
2023	ENO1	0.199772
84141	EVA1A	0.199769
58525	WIZ	0.199762
2002	ELK1	0.199761
899	CCNF	0.199760
83723	FAM57B	0.199759
2193	FARSA	0.199757
219670	ENKUR	0.199752
166979	CDC20B	0.199752
5694	PSMB6	0.199747
11092	SPACA9	0.199736
24144	TFIP11	0.199735
136853	SSC4D	0.199734
27341	RRP7A	0.199733
327	APEH	0.199731
51287	COA4	0.199729
56288	PARD3	0.199727
196500	PIANP	0.199714
645455	CEP170P1	0.199714
51259	TMEM216	0.199713
55505	NOP10	0.199708
100128126	STAU2-AS1	0.199708
283933	ZNF843	0.199708
256223	CDRT15L2	0.199705
54982	CLN6	0.199705
1159	CKMT1B	0.199705
4605	MYBL2	0.199705
688	KLF5	0.199703
332	BIRC5	0.199700
4791	NFKB2	0.199697
994	CDC25B	0.199688
4288	MKI67	0.199688
2017	CTTN	0.199687
25874	MPC2	0.199686
84811	BUD13	0.199684
4706	NDUFAB1	0.199676
51506	UFC1	0.199668
5087	PBX1	0.199666
23536	ADAT1	0.199658
51380	CSAD	0.199653
4718	NDUFC2	0.199647
10818	FRS2	0.199644
79856	SNX22	0.199639
114049	BUD23	0.199632
9758	FRMPD4	0.199626
55094	GPATCH1	0.199625
138716	RPP25L	0.199610
57016	AKR1B10	0.199609
5859	QARS	0.199605
3953	LEPR	0.199604
5883	RAD9A	0.199600
6751	SSTR1	0.199585
387509	GPR153	0.199583
7162	TPBG	0.199580
11013	TMSB15A	0.199577
161514	TBC1D21	0.199575
4148	MATN3	0.199570
1009	CDH11	0.199570
5691	PSMB3	0.199561
8362	HIST1H4K	0.199560
10964	IFI44L	0.199558
4502	MT2A	0.199551
130162	CLHC1	0.199547
56848	SPHK2	0.199546
79711	IPO4	0.199545
10486	CAP2	0.199542
389015	SLC9A4	0.199539
56477	CCL28	0.199538
112	ADCY6	0.199537
11176	BAZ2A	0.199536
90736	FAM104B	0.199534
10430	TMEM147	0.199533
9204	ZMYM6	0.199530
168090	C6orf118	0.199527
401152	C4orf3	0.199524
9865	TRIL	0.199521
4312	MMP1	0.199504
10501	SEMA6B	0.199503
1716	DGUOK	0.199502
29926	GMPPA	0.199498
83935	83935	0.199491
146909	KIF18B	0.199490
705	BYSL	0.199485
4738	NEDD8	0.199485
84418	CYSTM1	0.199485
489	ATP2A3	0.199484
4616	GADD45B	0.199478
1952	CELSR2	0.199478
80263	TRIM45	0.199475
374877	TEX45	0.199474
79709	COLGALT1	0.199473
276	AMY1A	0.199471
7538	ZFP36	0.199469
11094	CACFD1	0.199463
4245	MGAT1	0.199461
10439	OLFM1	0.199452
57647	DHX37	0.199447
126282	TNFAIP8L1	0.199446
94233	OPN4	0.199442
284325	C19orf54	0.199439
7942	TFEB	0.199437
284185	LINC00482	0.199436
550	AUP1	0.199432
22809	ATF5	0.199431
95681	CEP41	0.199426
2879	GPX4	0.199418
8665	EIF3F	0.199417
2762	GMDS	0.199414
100130373	LOC100130373	0.199414
9745	ZNF536	0.199412
5425	POLD2	0.199396
51360	MBTPS2	0.199391
9761	MLEC	0.199383
26995	TRUB2	0.199382
2050	EPHB4	0.199376
7025	NR2F1	0.199372
4814	NINJ1	0.199363
283070	283070	0.199362
6194	RPS6	0.199358
494115	RBMXL1	0.199344
8370	HIST2H4A	0.199342
51021	MRPS16	0.199341
220382	FAM181B	0.199334
3590	IL11RA	0.199333
128218	TMEM125	0.199332
55559	HAUS7	0.199330
23555	TSPAN15	0.199329
3963	LGALS7	0.199327
64782	AEN	0.199319
222865	TMEM130	0.199313
28964	GIT1	0.199301
22984	PDCD11	0.199297
10742	RAI2	0.199296
29925	GMPPB	0.199292
10079	ATP9A	0.199292
2173	FABP7	0.199291
1717	DHCR7	0.199285
154791	FMC1	0.199283
8888	MCM3AP	0.199275
84190	METTL25	0.199269
4711	NDUFB5	0.199268
56898	BDH2	0.199268
27122	DKK3	0.199263
57572	DOCK6	0.199262
5467	PPARD	0.199262
10980	COPS6	0.199261
11030	RBPMS	0.199259
400451	FAM174B	0.199253
84296	GINS4	0.199252
201305	SPNS3	0.199250
124602	KIF19	0.199250
3489	IGFBP6	0.199247
256691	MAMDC2	0.199247
3773	KCNJ16	0.199244
126969	SLC44A3	0.199244
1303	COL12A1	0.199242
6857	SYT1	0.199240
2475	MTOR	0.199235
5364	PLXNB1	0.199233
55128	TRIM68	0.199231
79590	MRPL24	0.199225
23524	SRRM2	0.199225
2861	GPR37	0.199217
51280	GOLM1	0.199216
221662	RBM24	0.199216
57134	MAN1C1	0.199214
1018	CDK3	0.199211
27242	TNFRSF21	0.199208
55695	NSUN5	0.199207
284900	TTC28-AS1	0.199205
29781	NCAPH2	0.199193
140707	BRI3BP	0.199189
752	FMNL1	0.199183
11031	RAB31	0.199183
199990	FAAP20	0.199182
4752	NEK3	0.199179
9353	SLIT2	0.199176
83666	PARP9	0.199170
6652	SORD	0.199167
23420	NOMO1	0.199162
2191	FAP	0.199161
375033	PEAR1	0.199161
167681	PRSS35	0.199161
729993	SHISA9	0.199161
4897	NRCAM	0.199158
11331	PHB2	0.199150
27	ABL2	0.199149
730139	730139	0.199148
272	AMPD3	0.199146
3340	NDST1	0.199145
90007	MIDN	0.199144
5997	RGS2	0.199143
2590	GALNT2	0.199142
53	ACP2	0.199140
10086	HHLA1	0.199135
81494	CFHR5	0.199134
222546	RFX6	0.199132
254428	SLC41A1	0.199131
4174	MCM5	0.199130
3973	LHCGR	0.199130
404201	WDFY3-AS2	0.199123
166378	SPATA5	0.199122
27018	BEX3	0.199120
55009	C19orf24	0.199115
116832	RPL39L	0.199112
10149	ADGRG2	0.199109
23566	LPAR3	0.199100
10101	NUBP2	0.199095
728689	EIF3CL	0.199095
56834	GPR137	0.199090
5739	PTGIR	0.199079
26207	PITPNC1	0.199079
56474	CTPS2	0.199075
146705	TEPSIN	0.199075
64222	TOR3A	0.199065
80256	FAM214B	0.199049
100129250	SMIM27	0.199048
55283	MCOLN3	0.199047
10317	B3GALT5	0.199047
5523	PPP2R3A	0.199046
115708	TRMT61A	0.199042
23474	ETHE1	0.199039
55653	BCAS4	0.199037
112939	NACC1	0.199034
25960	ADGRA2	0.199033
79000	AUNIP	0.199018
54920	DUS2	0.199016
10053	AP1M2	0.199016
55486	PARL	0.199015
79064	TMEM223	0.199012
7873	MANF	0.199009
158038	LINGO2	0.199007
4496	MT1H	0.199003
91050	CCDC149	0.198997
90379	DCAF15	0.198992
158787	RIBC1	0.198987
1349	COX7B	0.198981
161527	161527	0.198980
55847	CISD1	0.198971
91894	C11orf52	0.198971
2064	ERBB2	0.198971
3385	ICAM3	0.198970
25764	HYPK	0.198967
284443	ZNF493	0.198967
79789	CLMN	0.198962
84707	BEX2	0.198959
8851	CDK5R1	0.198959
7040	TGFB1	0.198959
10867	TSPAN9	0.198954
26628	OR7E47P	0.198933
730909	730909	0.198933
100125288	ZGLP1	0.198931
8869	ST3GAL5	0.198923
9704	DHX34	0.198917
100131085	RPL7P12	0.198912
55971	BAIAP2L1	0.198902
2035	EPB41	0.198894
221	ALDH3B1	0.198891
54885	TBC1D8B	0.198890
2189	FANCG	0.198884
50636	ANO7	0.198880
8208	CHAF1B	0.198877
27231	NMRK2	0.198877
84842	HPDL	0.198876
474383	F8A2	0.198876
