HGNC Symbol	SZ Score	Cell Score	Total Score	entrez	SZ label	Cell Motility Label
HNRNPL	0.18508094657129137	0.2924903173958794	0.05413438480656681	3191	Unlabeled	Unlabeled
GPRC5D	0.1723652925042018	0.31406720776248576	0.054134286131958774	55507	Unlabeled	Unlabeled
ALDH18A1	0.20878919602602938	0.2592648438339694	0.05413169830190854	5832	Unlabeled	Unlabeled
LRPPRC	0.22013809661698192	0.24588757639268496	0.0541292230488484	10128	Unlabeled	Unlabeled
CYP21A2	0.1627693123247365	0.33253372162977357	0.054126285194463594	1589	Unlabeled	Unlabeled
MOXD1	0.14320856662108164	0.3779533242133459	0.05412615381026621	26002	Unlabeled	Unlabeled
CEP76	0.2239588491768331	0.2416233930225409	0.0541136970355299	79959	Unlabeled	Unlabeled
B3GNT4	0.1756477566881037	0.30805467084528493	0.05410911187126648	79369	Unlabeled	Unlabeled
CCR1	0.11716794067390868	0.46179360387961677	0.05410740558295742	1230	Unlabeled	Unlabeled
EMX2	0.13581273217818518	0.39839105077403864	0.05410657708096028	2018	Unlabeled	Unlabeled
ERAL1	0.19949572827431314	0.2711716529309932	0.05409758638881777	26284	Unlabeled	Unlabeled
FNTB	0.1773708564705167	0.30498237331932393	0.05409498476405935	2342	Unlabeled	Unlabeled
ARL3	0.18353480570605513	0.29472436888053705	0.054092179779329085	403	Unlabeled	Unlabeled
LOC441259	0.19912361959941247	0.2716510574700829	0.05409214183145092	441259	Unlabeled	Unlabeled
SRP9P1	0.22661264697516267	0.23869664861725637	0.05409167936725677	653226	Unlabeled	Unlabeled
PTGR2	0.21638514043891327	0.2499663736186185	0.05408900886047063	145482	Unlabeled	Unlabeled
IMPACT	0.21638510197846575	0.24996635627980213	0.05408899549479049	55364	Unlabeled	Unlabeled
TACSTD2	0.15023195758392455	0.3600293237162896	0.054087910089514656	4070	Unlabeled	Unlabeled
RPUSD3	0.18949710691674757	0.2854169938889075	0.05408569460682299	285367	Unlabeled	Unlabeled
NBDY	0.20813009301658325	0.25985929959383525	0.054084540195689104	550643	Unlabeled	Unlabeled
POT1	0.21707360366545753	0.24915297368428904	0.05408453386161353	25913	Unlabeled	Unlabeled
SPPL3	0.19849027850586476	0.27246016127827266	0.05408069329387717	121665	Unlabeled	Unlabeled
TCP1	0.21775466578337785	0.24834810617322944	0.05407895885768641	6950	Unlabeled	Unlabeled
MAMDC2	0.15529376898243363	0.34822890374878107	0.05407777893176933	256691	Unlabeled	Unlabeled
ADAMTS5	0.1552937513608916	0.3482288990987598	0.05407777207331982	11096	Unlabeled	Unlabeled
CSMD1	0.16495415013097056	0.3278306481696278	0.054077025955706175	64478	Unlabeled	Unlabeled
GNAO1	0.16495413724777908	0.3278306450640761	0.05407702121992756	2775	Unlabeled	Unlabeled
NME3	0.1933063106108128	0.2797359874798377	0.05407473168479995	4832	Unlabeled	Unlabeled
LDLRAP1	0.18008921632810496	0.30022581680575944	0.054067432070014416	26119	Unlabeled	Unlabeled
ZNF511	0.20849177687742307	0.25929848882645956	0.05406160267705919	118472	Unlabeled	Unlabeled
TRAF3IP2	0.16318906469596198	0.3312623829309398	0.05405839843945567	10758	Unlabeled	Unlabeled
MAP1A	0.16318905081448404	0.33126237943629305	0.05405839327075612	4130	Unlabeled	Unlabeled
DPF1	0.16642897479158375	0.3248002698297047	0.05405617591978753	8193	Unlabeled	Unlabeled
SNRPB2	0.21979369885761602	0.24593299318600848	0.054054522243477676	6629	Unlabeled	Unlabeled
NCBP1	0.22025591636987968	0.2454048029031142	0.05405185974499513	4686	Unlabeled	Unlabeled
DCAF8	0.19077610535395156	0.28331978913702355	0.054050645941264144	50717	Unlabeled	Unlabeled
OVCA2	0.19884805360965713	0.2718112580405305	0.05404913961055176	124641	Unlabeled	Unlabeled
STUB1	0.1988480182262922	0.2718112433292271	0.0540491270676413	10273	Unlabeled	Unlabeled
TDRKH	0.18847477708114854	0.28676057366133595	0.05404713519648257	11022	Unlabeled	Unlabeled
FAM98A	0.21976392983268936	0.24592983383396622	0.054046506746452706	25940	Unlabeled	Unlabeled
TRAFD1	0.16221135353064667	0.3331650039690735	0.054043146242866685	10906	Unlabeled	Unlabeled
LAPTM4B	0.20674194487526162	0.26138342274194676	0.054038917175822765	55353	Unlabeled	Unlabeled
ZDHHC16	0.21132768523239573	0.2557033657458556	0.054037200389204336	84287	Unlabeled	Unlabeled
SF3B2	0.20540641607915008	0.2630695688421313	0.05403617731534944	10992	Unlabeled	Unlabeled
SLA	0.11423432461160826	0.4729975161545757	0.054032551800886224	6503	Unlabeled	Unlabeled
ZNF771	0.17256414521880778	0.31311055337723953	0.05403165500253123	51333	Unlabeled	Unlabeled
LDHA	0.19930277153817816	0.27109324911834176	0.05402963589457529	3939	Unlabeled	Unlabeled
RPS24P2	0.203624925525335	0.26533626935620097	0.05402907808682665	326321	Unlabeled	Unlabeled
MTERF3	0.2216597729510499	0.24372691076424668	0.05402445170206372	51001	Unlabeled	Unlabeled
RAB3IL1	0.18931459313065396	0.2853653233871739	0.05402382009064032	5866	Unlabeled	Unlabeled
DDX47	0.22064543578724993	0.24482191496356923	0.05401883811740578	51202	Unlabeled	Unlabeled
USP17L2	0.20253489194248492	0.26670008253218963	0.05401607239670884	377630	Unlabeled	Unlabeled
PSME1	0.16181172152852014	0.3337916607958507	0.05401140326524045	5720	Unlabeled	Unlabeled
ZNF446	0.18564356736632065	0.2909230451252382	0.0540079919261223	55663	Unlabeled	Unlabeled
FMO5	0.13652658108893218	0.3955702948170285	0.054005859931709845	2330	Unlabeled	Unlabeled
POLRMT	0.19040058344361457	0.283567641279348	0.05399144434531747	5442	Unlabeled	Unlabeled
LSS	0.1855510157154572	0.2909546143693862	0.05398692422333877	4047	Unlabeled	Unlabeled
LRWD1	0.17806723974941827	0.3031519838607474	0.05398143699064348	222229	Unlabeled	Unlabeled
TMEM9B	0.2088387467485775	0.2584811097297851	0.05398087101414986	56674	Unlabeled	Unlabeled
KCNMB2	0.17706384036939804	0.30486501876812233	0.05398057101737235	10242	Unlabeled	Unlabeled
MMS22L	0.20365674362857641	0.26504731674925164	0.05397867343664443	253714	Unlabeled	Unlabeled
GNL3	0.22243134729352812	0.24266586654736863	0.0539764956382827	26354	Unlabeled	Unlabeled
METTL3	0.22375534812473707	0.24121688523165769	0.05397356812857432	56339	Unlabeled	Unlabeled
HTR1E	0.16238892099405375	0.33235990463378856	0.05397156629516753	3354	Unlabeled	Unlabeled
MAGIX	0.16922809098061262	0.31888310385428303	0.05396397891123275	79917	Unlabeled	Unlabeled
CEACAM5	0.170382642949471	0.3166984122324837	0.05395991249407165	1048	Unlabeled	Unlabeled
CEACAM21	0.13625897767958187	0.39594448403593996	0.0539509906126067	90273	Unlabeled	Unlabeled
KCNJ14	0.17397524284835197	0.31009003899274445	0.05394798983861765	3770	Unlabeled	Unlabeled
CLSPN	0.2669401037322861	0.20209596178367428	0.05394751700241014	63967	Unlabeled	Unlabeled
PLA2G3	0.14155066047552364	0.381103091572377	0.05394539432133393	50487	Unlabeled	Unlabeled
DSCAM	0.16245908836098194	0.332017413961558	0.05393924639216547	1826	Unlabeled	Unlabeled
NPBWR2	0.15228107826526444	0.3541953036849522	0.05393724276163731	2832	Unlabeled	Unlabeled
SUMO4	0.21463073261779744	0.2513008777467278	0.05393689149827574	387082	Unlabeled	Unlabeled
CCER1	0.15727155652851518	0.34295065680230585	0.05393638360777526	196477	Unlabeled	Unlabeled
FGD6	0.16053050721145437	0.3359664755694291	0.05393286872920515	55785	Unlabeled	Unlabeled
C1QA	0.1281002675375968	0.4209688896208427	0.053926227385435004	712	Unlabeled	Unlabeled
CSTF3	0.22695637990971498	0.2375992094056901	0.05392465643612573	1479	Unlabeled	Unlabeled
GINM1	0.19036269112298698	0.283266955200088	0.05392345989810334	116254	Unlabeled	Unlabeled
PILRB	0.1994423977480881	0.27035725284489986	0.05392069875597295	29990	Unlabeled	Unlabeled
PZP	0.17638310364562088	0.30570095289617727	0.0539204828592515	5858	Unlabeled	Unlabeled
PLPP1	0.17612534791373857	0.3061316442179869	0.053917542345297775	8611	Unlabeled	Unlabeled
TAF5	0.23052387056780205	0.23389078355941414	0.05391740871625219	6877	Unlabeled	Unlabeled
DTX2P1-UPK3BP1-PMS2P11	0.1692739456331552	0.3185201491517112	0.05391716241057124	441263	Unlabeled	Unlabeled
ARMC10	0.2252153053942031	0.23938953181688305	0.05391418651631461	83787	Unlabeled	Unlabeled
PRMT3	0.22117747372795218	0.24375901611467202	0.05391400338265434	10196	Unlabeled	Unlabeled
PSMD11	0.21177380949546828	0.2545495786457437	0.05390693397527544	5717	Unlabeled	Unlabeled
SMARCD2	0.1933469818490605	0.2788037323666513	0.053905860181345244	6603	Unlabeled	Unlabeled
PDXP	0.1982930445354364	0.2718305142817428	0.05390210027456021	57026	Unlabeled	Unlabeled
ZNF512	0.21077193072672987	0.255734203198785	0.05390159176106977	84450	Unlabeled	Unlabeled
CD300A	0.11451022024994877	0.4706838013817893	0.05389810576431183	11314	Unlabeled	Unlabeled
PNO1	0.2211778606562248	0.24367377801438847	0.05389524491924227	56902	Unlabeled	Unlabeled
ZNF423	0.1557391405108934	0.34605708391708834	0.053894632816953454	23090	Unlabeled	Unlabeled
RAB30	0.17329340748173994	0.31099037819744874	0.05389258233187089	27314	Unlabeled	Unlabeled
FAM174B	0.16207669196224248	0.33249066379504305	0.05388898689623072	400451	Unlabeled	Unlabeled
SPDEF	0.16207667742677215	0.33249066004281774	0.05388898145517433	25803	Unlabeled	Unlabeled
NAT1	0.20129186345278732	0.26770456021972644	0.053886749781437655	9	Unlabeled	Unlabeled
HOXB2	0.16432008257035025	0.32793099155191807	0.05388564760918801	3212	Unlabeled	Unlabeled
HOXB5	0.16432006734983123	0.32793098748202415	0.05388564194914287	3215	Unlabeled	Unlabeled
TUBA1B	0.1920024196437462	0.2806371588274896	0.05388301353682431	10376	Unlabeled	Unlabeled
POLR2E	0.19775178112175348	0.2724753379603496	0.05388248339341087	5434	Unlabeled	Unlabeled
ADGRL4	0.1451956142225585	0.3710721640894002	0.053878050785854475	64123	Unlabeled	Unlabeled
TBCD	0.18643291344409044	0.2889927712960186	0.05387776431699846	6904	Unlabeled	Unlabeled
ZNF20	0.217538086426414	0.2476694306042495	0.053877533999967975	7568	Unlabeled	Unlabeled
ZNF93	0.21753804828811213	0.24766941336033602	0.05387752080306918	81931	Unlabeled	Unlabeled
OGDHL	0.14337914757506262	0.3757442726295653	0.053873893515839	55753	Unlabeled	Unlabeled
B3GALT6	0.19369580173692558	0.27813421969849494	0.053873430674974174	126792	Unlabeled	Unlabeled
FBXL6	0.18540047051311226	0.2905448143641421	0.0538671452882568	26233	Unlabeled	Unlabeled
CHMP3	0.1992224146216203	0.2703805568782716	0.053865867408027616	51652	Unlabeled	Unlabeled
AMBN	0.18631825161527998	0.28909655936392015	0.0538639654886786	258	Unlabeled	Unlabeled
SRBD1	0.2176826811698629	0.24743135972966188	0.05386152179145764	55133	Unlabeled	Unlabeled
DDAH1	0.1424426265820629	0.37811196696217214	0.053859261716201985	23576	Unlabeled	Unlabeled
ETAA1	0.21617808597884128	0.24913858561353466	0.053858302581409605	54465	Unlabeled	Unlabeled
CKLF	0.20614261570612244	0.26126310666882196	0.05385746019621864	51192	Unlabeled	Unlabeled
SARNP	0.2163831329002499	0.2488970040126032	0.05385711349773315	84324	Unlabeled	Unlabeled
NOSTRIN	0.16389413245033954	0.328608148055112	0.053856947341605316	115677	Unlabeled	Unlabeled
NOS3	0.1638941159549698	0.32860814385173565	0.05385694123218376	4846	Unlabeled	Unlabeled
IKZF3	0.19030582147282452	0.2829801636440767	0.05385277250280032	22806	Unlabeled	Unlabeled
TRIM72	0.19030582147282452	0.2829801636440767	0.05385277250280032	493829	Unlabeled	Unlabeled
UBE2I	0.1903057878882446	0.2829801499911375	0.053852760400797055	7329	Unlabeled	Unlabeled
DHPS	0.20254544405309605	0.2658731967048887	0.05385140468840783	1725	Unlabeled	Unlabeled
DRG2	0.1908212805235876	0.28220795213841277	0.053851282800991246	1819	Unlabeled	Unlabeled
TNRC18	0.16616402528553023	0.32406982686946545	0.05384874690621526	84629	Unlabeled	Unlabeled
SNX19	0.2009834724768905	0.2679185536065775	0.053847201244835885	399979	Unlabeled	Unlabeled
EPN3	0.14881767130616244	0.3618230490096968	0.05384566357851856	55040	Unlabeled	Unlabeled
SEZ6L	0.16401078847666278	0.328281338536905	0.053841681175612055	23544	Unlabeled	Unlabeled
STRADA	0.18390876415487506	0.29276199826359767	0.05384149729216992	92335	Unlabeled	Unlabeled
CCNL2	0.19981822952953637	0.26944303916223233	0.0538396310444548	81669	Unlabeled	Unlabeled
ACTR10	0.20627236581079175	0.26100540914460246	0.05383820323367081	55860	Unlabeled	Unlabeled
SEC61B	0.20506693479977564	0.26252916735357384	0.05383605164473471	10952	Unlabeled	Unlabeled
GRM2	0.1553899062443309	0.34644219961139977	0.053833620916695184	2912	Unlabeled	Unlabeled
ZNF26	0.2133121649911632	0.25236330303384136	0.05383216253446969	7574	Unlabeled	Unlabeled
MRPL19	0.21950596868164202	0.24523055551215092	0.05382957063803188	9801	Unlabeled	Unlabeled
THAP4	0.20192988621893765	0.26655378460520757	0.053825175396556776	51078	Unlabeled	Unlabeled
RAD23A	0.19381631021341927	0.277677886679474	0.05381850342407562	5886	Unlabeled	Unlabeled
LRFN2	0.15528081018874684	0.3465874867732845	0.0538183857474372	57497	Unlabeled	Unlabeled
VASH1	0.15528079041837137	0.346587481358453	0.053818378054453136	22846	Unlabeled	Unlabeled
None	0.16795183495443763	0.320382193319254	0.05380877725469608	100131613	Unlabeled	Unlabeled
SLCO1A2	0.16795182268373376	0.32038219042049604	0.05380877283652938	6579	Unlabeled	Unlabeled
CD209	0.18521008272476064	0.29051760772301655	0.053806790159379454	30835	Unlabeled	Unlabeled
OAS3	0.15673794081471015	0.3432739063152909	0.053804045211280425	4940	Unlabeled	Unlabeled
CD5	0.13829811521722066	0.38901125525111985	0.053799523399515006	921	Unlabeled	Unlabeled
DHX38	0.17932174089102446	0.3000135817971317	0.053798957778813425	9785	Unlabeled	Unlabeled
MARS	0.21053950321360668	0.2554979402426797	0.053792409410793544	4141	Unlabeled	Unlabeled
NCL	0.2223971315433266	0.2418735567050752	0.053791985207390876	4691	Unlabeled	Unlabeled
JPH4	0.15401716280025815	0.34922964561765923	0.053787359183771484	84502	Unlabeled	Unlabeled
SORCS1	0.1540171449671095	0.3492296410659604	0.05378735225486764	114815	Unlabeled	Unlabeled
NARS	0.21516820627375952	0.24996976394088263	0.05378554572983481	4677	Unlabeled	Unlabeled
DENND4B	0.18869172705525458	0.28497325683605884	0.05377209599695658	9909	Unlabeled	Unlabeled
ETHE1	0.18793149101118936	0.28611398152261835	0.05376982714669355	23474	Unlabeled	Unlabeled
LCLAT1	0.22066303440707488	0.2436675334120255	0.05376841730918485	253558	Unlabeled	Unlabeled
NSF	0.20178330244588308	0.26645996325388943	0.053767171354978466	4905	Unlabeled	Unlabeled
NOMO1	0.18655671374058777	0.28819741432764306	0.05376516252549968	23420	Unlabeled	Unlabeled
RNF181	0.20268450555869047	0.2652354910252193	0.05375912435506306	51255	Unlabeled	Unlabeled
ASNA1	0.1953400595846501	0.27519609171349274	0.0537568209527765	439	Unlabeled	Unlabeled
RAB36	0.178046545653453	0.30190136015610586	0.05375249430387365	9609	Unlabeled	Unlabeled
NHEJ1	0.21717175360443705	0.247506913592452	0.053751510454094674	79840	Unlabeled	Unlabeled
XRCC4	0.21717171504006239	0.24750689609733034	0.05375149710969975	7518	Unlabeled	Unlabeled
TAF12	0.2051824410265835	0.26196419536677645	0.05375045306692001	6883	Unlabeled	Unlabeled
RHBDD2	0.1938680745933375	0.27718282247003184	0.05373690010261196	57414	Unlabeled	Unlabeled
PDZD11	0.21853126495947114	0.2458883326788663	0.05373428837908792	51248	Unlabeled	Unlabeled
WDR78	0.18586309025123784	0.2890897303086831	0.05373111063506878	79819	Unlabeled	Unlabeled
NCF4	0.11500611670582225	0.4671110865387518	0.053720632133059124	4689	Unlabeled	Unlabeled
TRMT61A	0.19114932589487163	0.28103110231005635	0.053718905762059975	115708	Unlabeled	Unlabeled
GBX2	0.14208391195023373	0.3780276237242522	0.053711643603992734	2637	Unlabeled	Unlabeled
ZNF239	0.21861242095563493	0.24568102694287702	0.05370892408284892	8187	Unlabeled	Unlabeled
FSD1	0.1538515678290911	0.3490873205505544	0.053707631575959286	79187	Unlabeled	Unlabeled
VBP1	0.21466826087449084	0.2501792884748913	0.053705552763722464	7411	Unlabeled	Unlabeled
H2AFV	0.2182564643888046	0.2460451241846914	0.05370093888465511	94239	Unlabeled	Unlabeled
IRX1	0.16009968990577877	0.3354092365596841	0.05369891476473942	79192	Unlabeled	Unlabeled
KCNJ4	0.16009967624174853	0.3354092332002703	0.0536989096438564	3761	Unlabeled	Unlabeled
EIF4EBP3	0.2092303796062767	0.25663230549690724	0.05369527469835187	8637	Unlabeled	Unlabeled
SLC41A3	0.18088306539045723	0.29684774204311903	0.05369472953499508	54946	Unlabeled	Unlabeled
NMRAL1	0.21874926384099705	0.24545888237937652	0.0536939498237225	57407	Unlabeled	Unlabeled
KIAA1324	0.1619094908696637	0.33162181253320083	0.0536927188285256	57535	Unlabeled	Unlabeled
EXD3	0.16454512848609482	0.3262998972864659	0.05369105852400107	54932	Unlabeled	Unlabeled
BARX1	0.20108701577300525	0.26697853161219604	0.053685916197355445	56033	Unlabeled	Unlabeled
ISOC1	0.22236942445300398	0.24142356509507598	0.053685219219584385	51015	Unlabeled	Unlabeled
CCR9	0.17605851980580828	0.3048931667745051	0.053679039641224814	10803	Unlabeled	Unlabeled
TRAPPC2	0.204397541137673	0.2626196242452556	0.053678805450229856	6399	Unlabeled	Unlabeled
MYEOV	0.16847212212261337	0.3186061668605642	0.053676257052350705	26579	Unlabeled	Unlabeled
PSMC2	0.21510651655138333	0.24947036507151546	0.05366270121333558	5701	Unlabeled	Unlabeled
TXNRD3	0.19569747689982436	0.27420316726661187	0.05366086799201645	114112	Unlabeled	Unlabeled
NIPSNAP1	0.19569744802537878	0.27420315556909947	0.05366085778537869	8508	Unlabeled	Unlabeled
CCT8	0.21713741743137505	0.2471228428041941	0.05365961587480237	10694	Unlabeled	Unlabeled
GPR68	0.17241176671870478	0.3112171700660517	0.05365750212428358	8111	Unlabeled	Unlabeled
PDE1B	0.16342194173577632	0.32831644770746005	0.05365411138814559	5153	Unlabeled	Unlabeled
PSMD3	0.1976761748714436	0.2714082336478744	0.053650941456126845	5709	Unlabeled	Unlabeled
NCLN	0.17120428271044633	0.31329462468844793	0.05363738149682422	56926	Unlabeled	Unlabeled
MRPS31	0.22029891871392338	0.24347234554038735	0.053636694459290056	10240	Unlabeled	Unlabeled
ADORA1	0.15599699349754606	0.3436654768932948	0.05361078116425438	134	Unlabeled	Unlabeled
ALKBH1	0.21478191407060923	0.24959463093778037	0.053608412574563766	8846	Unlabeled	Unlabeled
KPNA2	0.2187261344107713	0.2450876420923491	0.053607072546710155	3838	Unlabeled	Unlabeled
CRYBG3	0.20013937091651085	0.2678445163103408	0.05360623299778874	131544	Unlabeled	Unlabeled
ASPHD1	0.14093556281770814	0.3803329719024076	0.05360244145319739	253982	Unlabeled	Unlabeled
CCDC28A	0.2029224350279348	0.26414645203009973	0.05360124124993741	25901	Unlabeled	Unlabeled
ATG101	0.1938606048172106	0.27648581771847375	0.053599707846284365	60673	Unlabeled	Unlabeled
DAPK2	0.15018826085708045	0.3568751570170698	0.05359845917549122	23604	Unlabeled	Unlabeled
MAPKAPK5	0.22003395103364712	0.24358272233437708	0.05359646879876479	8550	Unlabeled	Unlabeled
GPX2	0.1746213833410178	0.3069191421169271	0.053594645170296246	2877	Unlabeled	Unlabeled
MARS2	0.2154443572768457	0.2487557787436263	0.0535930288703218	92935	Unlabeled	Unlabeled
GPR35	0.16851973513491045	0.31802193561366987	0.05359297235670719	2859	Unlabeled	Unlabeled
AP3M2	0.1989739864205039	0.2693315550411335	0.05358997317536769	10947	Unlabeled	Unlabeled
ENSA	0.20364626296489752	0.2631475705451861	0.05358901934981889	2029	Unlabeled	Unlabeled
GABRG3	0.17234537660697719	0.3109115279502153	0.05358416437603057	2567	Unlabeled	Unlabeled
NSUN6	0.21326442914506058	0.25122986250667023	0.05357839321167709	221078	Unlabeled	Unlabeled
DCLRE1C	0.21326439210626905	0.25122984593548586	0.05357838037238302	64421	Unlabeled	Unlabeled
ILKAP	0.19948804389612063	0.26857304540761745	0.05357711147158959	80895	Unlabeled	Unlabeled
WNT10B	0.1603298422585902	0.3340882496545817	0.053564316367567595	7480	Unlabeled	Unlabeled
EIF2S1	0.21671317238867352	0.24714977127182897	0.0535606109874531	1965	Unlabeled	Unlabeled
RTP4	0.15537135523895984	0.3446831416641513	0.053553886848381575	64108	Unlabeled	Unlabeled
ATP6V1H	0.20111848567644022	0.266248909427314	0.05354757747702508	51606	Unlabeled	Unlabeled
FUNDC1	0.21563608568318085	0.2483217389126856	0.05354712776917234	139341	Unlabeled	Unlabeled
SLC32A1	0.163132606739484	0.32823434641612426	0.05354572455229315	140679	Unlabeled	Unlabeled
EDEM2	0.18759037992436625	0.28543260534114817	0.05354441087874768	55741	Unlabeled	Unlabeled
SET	0.21663064480938263	0.2471366715609624	0.0535373765162959	6418	Unlabeled	Unlabeled
CYP26A1	0.15345993770014954	0.3488504946835215	0.05353457518079956	1592	Unlabeled	Unlabeled
LETMD1	0.20621901601872478	0.25958108267829605	0.05353055544699346	25875	Unlabeled	Unlabeled
PGAM1	0.1924431946148334	0.2781537512394643	0.05352879648262218	5223	Unlabeled	Unlabeled
CCNH	0.20983490281497622	0.2550831386375044	0.05352534560573984	902	Unlabeled	Unlabeled
DCAF1	0.21843872084788937	0.24503144894965648	0.053524356276067865	9730	Unlabeled	Unlabeled
MRPL50	0.21843867967208283	0.24503143015151468	0.05352434208045905	54534	Unlabeled	Unlabeled
SIGLEC15	0.16451199221629167	0.3253420504829769	0.053522668876687864	284266	Unlabeled	Unlabeled
ZNF689	0.21264845206964908	0.25169211787190104	0.05352193926359142	115509	Unlabeled	Unlabeled
APLN	0.17429689919855954	0.3070597486112882	0.05351956205163673	8862	Unlabeled	Unlabeled
MANEAL	0.18206232130242964	0.2939624314161075	0.0535194826393228	149175	Unlabeled	Unlabeled
PRKAA2	0.15695562586913603	0.34097841628813047	0.053518480736370326	5563	Unlabeled	Unlabeled
CYP2B6	0.17658646690953061	0.30306802650730885	0.05351771203416964	1555	Unlabeled	Unlabeled
TEX264	0.2030936885072889	0.26349037041225404	0.05351323121317649	51368	Unlabeled	Unlabeled
DOC2A	0.16544363745690896	0.3234472515544329	0.053512289822605225	8448	Unlabeled	Unlabeled
MINDY1	0.15621669839094532	0.3425486641296637	0.05351182134856491	55793	Unlabeled	Unlabeled
PLCH1	0.15117700437554635	0.35396273149755864	0.05351102540838676	23007	Unlabeled	Unlabeled
CLTA	0.1978980121447183	0.2703755806092967	0.05350678993505385	1211	Unlabeled	Unlabeled
ASNS	0.210570211651713	0.25408389222690564	0.05350249896351055	440	Unlabeled	Unlabeled
ARC	0.13269752191957326	0.4031579443275658	0.05349806015445726	23237	Unlabeled	Unlabeled
REEP4	0.2028180816774231	0.2637537743782718	0.05349403455458095	80346	Unlabeled	Unlabeled
MICALL2	0.16346770026382867	0.32719454165008466	0.05348573926241685	79778	Unlabeled	Unlabeled
SNX3	0.20147743133376392	0.2654620751872229	0.05348461702525218	8724	Unlabeled	Unlabeled
DAZ2	0.18825362806444979	0.28408176073894115	0.05347942212604264	57055	Unlabeled	Unlabeled
SSNA1	0.19654186093854248	0.2720983922837448	0.053478724377832756	8636	Unlabeled	Unlabeled
PSMD7	0.21441881046079309	0.2493715052376211	0.053469941515868154	5713	Unlabeled	Unlabeled
MTFR1	0.21918776597516829	0.24392753915818288	0.05346593236790249	9650	Unlabeled	Unlabeled
GFRA2	0.15117741033731527	0.3536627947895584	0.0534658254489428	2675	Unlabeled	Unlabeled
RIOK1	0.23030116660513722	0.23214955682947253	0.05346431376469312	83732	Unlabeled	Unlabeled
LIFR	0.1626802825744009	0.32864095696434853	0.05346340374448175	3977	Unlabeled	Unlabeled
COL9A1	0.16618539984272418	0.3216867053740703	0.05345963375667848	1297	Unlabeled	Unlabeled
ARHGAP44	0.14693276391747329	0.36382393077359654	0.053457655727884	9912	Unlabeled	Unlabeled
ANAPC16	0.201792663008262	0.2648636409096612	0.05344753943322458	119504	Unlabeled	Unlabeled
ATAD3B	0.19660777492903805	0.271838733111063	0.053445608456494716	83858	Unlabeled	Unlabeled
CHMP7	0.1943866481758347	0.27490004460010414	0.05343689825320171	91782	Unlabeled	Unlabeled
DDX60L	0.15649253632675994	0.3414647323715602	0.053436682034963746	91351	Unlabeled	Unlabeled
IFIT2	0.1564925050512686	0.34146472226056324	0.053436669773191225	3433	Unlabeled	Unlabeled
COMMD8	0.21122591515069306	0.2529298994633206	0.053425349483112686	54951	Unlabeled	Unlabeled
ATXN2L	0.16525590356637004	0.32328230717533624	0.05342430977928098	11273	Unlabeled	Unlabeled
TECR	0.19787040204836168	0.26998598991024264	0.05342223637096463	9524	Unlabeled	Unlabeled
INHA	0.16410286490391005	0.32551467600888684	0.053417890901326405	3623	Unlabeled	Unlabeled
CHCHD10	0.20708879798725707	0.25790420828362504	0.0534090724893111	400916	Unlabeled	Unlabeled
SMARCA4	0.20594897054694514	0.25932899937001186	0.053408540453223324	6597	Unlabeled	Unlabeled
KEAP1	0.20093243321995796	0.2657862112128507	0.05340507013531176	9817	Unlabeled	Unlabeled
CD101	0.16536468921040795	0.3229508756157914	0.05340467117643446	9398	Unlabeled	Unlabeled
SH3GL3	0.16536467526852505	0.32295087200026096	0.05340466607601015	6457	Unlabeled	Unlabeled
PSPN	0.1925463782983347	0.27734829618229506	0.05340240995711477	5623	Unlabeled	Unlabeled
TRPM2	0.16383821615773592	0.3259298000203412	0.053399757027980305	7226	Unlabeled	Unlabeled
MAPK11	0.1661252975875371	0.3214412245824494	0.053399519090661755	5600	Unlabeled	Unlabeled
GCA	0.19390832455515036	0.2753841174183637	0.05339927281769371	25801	Unlabeled	Unlabeled
TRIT1	0.22424550372556634	0.23812355577543923	0.05339813671378636	54802	Unlabeled	Unlabeled
ZBTB7B	0.15877998423636852	0.3362532516154119	0.05339028599092276	51043	Unlabeled	Unlabeled
CTRB2	0.16858773913032726	0.3166870282405953	0.05338955010298407	440387	Unlabeled	Unlabeled
PRKDC	0.22020404974129762	0.24243789702075574	0.05338580673473409	5591	Unlabeled	Unlabeled
OGFOD2	0.19477188022561723	0.2740900348036783	0.053385031429817285	79676	Unlabeled	Unlabeled
GTF2A2	0.2153786146747881	0.2477968036050249	0.053370132281290804	2958	Unlabeled	Unlabeled
MED7	0.2150995680832271	0.24808143214060965	0.05336220890291355	9443	Unlabeled	Unlabeled
FCRL2	0.1390618240588598	0.3837267674269765	0.05336174421860522	79368	Unlabeled	Unlabeled
GLOD4	0.21264919681949881	0.2509349099073739	0.05336110704577635	51031	Unlabeled	Unlabeled
NUFIP1P	0.22107732306422154	0.24136697214987682	0.05336076407901128	89761	Unlabeled	Unlabeled
PPFIA2	0.14424894181292033	0.36985958931600355	0.053351854378194806	8499	Unlabeled	Unlabeled
NCOA5	0.20808662858596852	0.2563670043436965	0.05334654561456416	57727	Unlabeled	Unlabeled
SDAD1	0.22456214959191956	0.23753634797244613	0.05334167290690671	55153	Unlabeled	Unlabeled
AAMDC	0.17451734359164003	0.3056433773097408	0.05334007029447331	28971	Unlabeled	Unlabeled
NTN1	0.171528805887923	0.31096601942570773	0.05333962998381231	9423	Unlabeled	Unlabeled
